promotion_id,sku,discount_pct
PRM-055,QX-PET-417,36
PRM-055,QX-CER-267,19
PRM-055,QX-HHD-501,9
PRM-055,QX-PET-927,39
PRM-055,QX-BWS-423,24
PRM-055,QX-CER-841,36
PRM-055,QX-HBC-568,25
PRM-055,QX-TIN-342,11
PRM-055,QX-CER-414,23
PRM-055,QX-PET-405,31
PRM-056,QX-BWS-470,17
PRM-056,QX-BAK-232,13
PRM-056,QX-CER-890,29
PRM-056,QX-BAK-882,13
PRM-056,QX-PET-780,18
PRM-056,QX-PRO-274,12
PRM-056,QX-BWS-158,26
PRM-056,QX-DRY-724,16
PRM-056,QX-PRO-143,31
PRM-056,QX-BWS-498,40
PRM-056,QX-HHD-135,26
PRM-056,QX-HBC-568,26
PRM-056,QX-TIN-288,33
PRM-056,QX-BWS-991,30
PRM-056,QX-HBC-370,30
PRM-056,QX-BAK-327,24
PRM-056,QX-BAK-587,15
PRM-056,QX-DRY-404,12
PRM-056,QX-FRZ-658,18
PRM-056,QX-PET-769,28
PRM-056,QX-BWS-246,23
PRM-056,QX-PRO-098,24
PRM-056,QX-FRZ-257,39
PRM-056,QX-PRO-653,36
PRM-056,QX-PET-673,20
PRM-056,QX-FRZ-591,26
PRM-056,QX-BAK-552,31
PRM-056,QX-CHL-777,17
PRM-056,QX-FRZ-997,12
PRM-056,QX-DRY-610,14
PRM-056,QX-TIN-000,15
PRM-056,QX-CHL-417,25
PRM-056,QX-BWS-329,6
PRM-056,QX-FRZ-029,25
PRM-056,QX-BAK-431,29
PRM-056,QX-CHL-670,37
PRM-056,QX-DRY-081,15
PRM-056,QX-DRY-266,7
PRM-056,QX-FRZ-068,31
PRM-056,QX-BAK-232,11
PRM-056,QX-HHD-221,11
PRM-056,QX-FRZ-629,38
PRM-056,QX-DRK-361,17
PRM-056,QX-BWS-094,25
PRM-056,QX-CER-234,34
PRM-056,QX-DRY-024,16
PRM-056,QX-BAK-585,27
PRM-056,QX-CHL-226,11
PRM-057,QX-PRO-546,32
PRM-057,QX-DRK-669,8
PRM-057,QX-BAK-464,22
PRM-057,QX-TIN-839,39
PRM-057,QX-HBC-410,9
PRM-057,QX-PRO-913,34
PRM-057,QX-CHL-493,35
PRM-057,QX-BAK-216,36
PRM-057,QX-BAK-346,17
PRM-057,QX-TIN-853,6
PRM-057,QX-BAK-461,29
PRM-057,QX-HBC-132,33
PRM-057,QX-TIN-218,20
PRM-057,QX-DRY-860,27
PRM-057,QX-PET-780,30
PRM-057,QX-DRY-266,24
PRM-057,QX-DRY-243,10
PRM-057,QX-PRO-746,30
PRM-057,QX-BWS-220,20
PRM-057,QX-DRK-280,23
PRM-057,QX-TIN-364,38
PRM-057,QX-DRK-042,28
PRM-057,QX-PET-416,20
PRM-057,QX-CHL-734,26
PRM-057,QX-BAK-502,23
PRM-057,QX-DRK-059,28
PRM-057,QX-HBC-419,19
PRM-057,QX-HBC-230,6
PRM-058,QX-TIN-161,6
PRM-058,QX-FRZ-983,25
PRM-058,QX-CHL-850,26
PRM-058,QX-BWS-334,24
PRM-058,QX-PET-598,17
PRM-058,QX-PRO-541,8
PRM-058,QX-PET-119,34
PRM-058,QX-HHD-135,39
PRM-058,QX-DRY-552,35
PRM-058,QX-TIN-560,38
PRM-058,QX-FRZ-298,11
PRM-058,QX-DRY-858,36
PRM-058,QX-TIN-916,29
PRM-058,QX-DRK-630,17
PRM-058,QX-BAK-431,8
PRM-058,QX-DRY-283,20
PRM-058,QX-DRK-583,10
PRM-058,QX-HBC-062,20
PRM-058,QX-BAK-328,34
PRM-059,QX-DRY-091,15
PRM-059,QX-DRK-503,39
PRM-059,QX-BAK-879,27
PRM-059,QX-TIN-307,26
PRM-059,QX-HHD-929,29
PRM-059,QX-BAK-376,22
PRM-059,QX-TIN-027,27
PRM-059,QX-BWS-186,28
PRM-059,QX-CER-438,12
PRM-059,QX-DRY-116,18
PRM-059,QX-BAK-840,9
PRM-059,QX-BWS-832,25
PRM-059,QX-HBC-127,28
PRM-059,QX-FRZ-874,36
PRM-059,QX-TIN-930,18
PRM-059,QX-DRY-361,32
PRM-059,QX-CHL-823,12
PRM-059,QX-CHL-049,26
PRM-060,QX-FRZ-308,39
PRM-060,QX-CER-465,16
PRM-060,QX-DRY-790,25
PRM-060,QX-DRY-593,38
PRM-060,QX-CHL-976,11
PRM-060,QX-CHL-703,15
PRM-060,QX-FRZ-238,15
PRM-060,QX-DRK-387,13
PRM-060,QX-DRY-790,16
PRM-060,QX-TIN-364,16
PRM-060,QX-DRY-005,7
PRM-060,QX-FRZ-201,7
PRM-060,QX-BAK-965,34
PRM-060,QX-DRK-990,29
PRM-060,QX-DRK-336,26
PRM-060,QX-PET-956,31
PRM-060,QX-TIN-328,10
PRM-060,QX-DRK-099,21
PRM-060,QX-CHL-861,10
PRM-060,QX-PET-883,31
PRM-060,QX-DRK-239,13
PRM-060,QX-FRZ-073,5
PRM-060,QX-BAK-103,24
PRM-060,QX-PET-462,35
PRM-060,QX-DRY-029,25
PRM-060,QX-HBC-010,34
PRM-060,QX-CER-763,30
PRM-060,QX-TIN-071,23
PRM-060,QX-DRK-095,5
PRM-060,QX-BWS-306,26
PRM-060,QX-PET-481,37
PRM-060,QX-PRO-801,19
PRM-060,QX-DRK-548,40
PRM-060,QX-HHD-741,14
PRM-060,QX-CER-865,6
PRM-060,QX-BWS-538,23
PRM-060,QX-HHD-339,15
PRM-060,QX-CHL-011,34
PRM-060,QX-TIN-558,35
PRM-060,QX-CHL-993,36
PRM-060,QX-PET-100,16
PRM-060,QX-HHD-374,6
PRM-060,QX-PET-748,30
PRM-060,QX-FRZ-414,15
PRM-061,QX-TIN-553,24
PRM-061,QX-BAK-687,20
PRM-061,QX-HBC-010,9
PRM-061,QX-HHD-403,9
PRM-061,QX-BWS-991,5
PRM-061,QX-HBC-779,23
PRM-061,QX-BAK-823,11
PRM-061,QX-PRO-176,23
PRM-061,QX-TIN-007,12
PRM-061,QX-PRO-383,10
PRM-061,QX-PRO-910,22
PRM-061,QX-TIN-553,38
PRM-061,QX-HHD-189,29
PRM-061,QX-BWS-618,15
PRM-061,QX-CER-674,37
PRM-061,QX-CHL-011,36
PRM-061,QX-DRK-676,40
PRM-061,QX-HBC-919,38
PRM-061,QX-PRO-269,27
PRM-061,QX-HHD-813,11
PRM-061,QX-PRO-130,39
PRM-061,QX-CHL-756,11
PRM-061,QX-DRK-292,25
PRM-061,QX-HHD-783,31
PRM-061,QX-TIN-235,13
PRM-061,QX-BAK-481,28
PRM-061,QX-DRY-230,30
PRM-061,QX-CHL-354,16
PRM-061,QX-DRK-812,12
PRM-061,QX-DRY-225,31
PRM-061,QX-CHL-413,26
PRM-061,QX-DRK-120,13
PRM-061,QX-DRK-940,16
PRM-061,QX-PET-869,10
PRM-061,QX-PET-476,39
PRM-061,QX-CER-599,20
PRM-061,QX-FRZ-555,19
PRM-061,QX-BAK-827,38
PRM-061,QX-PET-522,7
PRM-061,QX-DRY-394,22
PRM-062,QX-DRK-834,33
PRM-062,QX-PET-931,33
PRM-062,QX-FRZ-382,15
PRM-062,QX-TIN-862,27
PRM-062,QX-DRK-348,24
PRM-062,QX-BAK-154,11
PRM-062,QX-TIN-862,18
PRM-062,QX-TIN-398,23
PRM-062,QX-PRO-608,13
PRM-062,QX-TIN-330,7
PRM-062,QX-PET-085,17
PRM-062,QX-PRO-532,16
PRM-063,QX-HBC-601,34
PRM-063,QX-BAK-844,25
PRM-063,QX-CHL-341,21
PRM-063,QX-DRY-213,10
