customer_id,loyalty_card,joined,home_branch_id,marketing_opt_in
C-106642,9770006642,2026-03-07,B-04,true
C-106643,9770006643,2026-01-13,B-02,false
C-106644,9770006644,2020-03-31,B-17,false
C-106645,9770006645,2021-03-21,B-08,true
C-106646,9770006646,2026-03-07,B-09,false
C-106647,9770006647,2021-01-01,B-09,true
C-106648,9770006648,2025-09-18,B-01,true
C-106649,9770006649,2022-09-17,B-04,false
C-106650,9770006650,2019-08-22,B-09,false
C-106651,9770006651,2020-03-01,B-08,false
C-106652,9770006652,2020-10-28,B-01,false
C-106653,9770006653,2022-03-01,B-08,false
C-106654,9770006654,2019-12-18,B-08,false
C-106655,9770006655,2022-11-03,B-08,false
C-106656,9770006656,2025-09-26,B-02,false
C-106657,9770006657,2021-03-31,B-09,true
C-106658,9770006658,2020-02-07,B-02,true
C-106659,9770006659,2019-08-13,B-08,false
C-106660,9770006660,2025-08-13,B-17,false
C-106661,9770006661,2021-05-28,B-08,true
C-106662,9770006662,2022-11-09,B-09,false
C-106663,9770006663,2023-06-09,B-02,true
C-106664,9770006664,2025-11-07,B-08,false
C-106665,9770006665,2025-12-31,B-09,true
C-106666,9770006666,2021-01-28,B-09,false
C-106667,9770006667,2023-09-21,B-01,true
C-106668,9770006668,2021-08-17,B-08,false
C-106669,9770006669,2024-01-26,B-04,false
C-106670,9770006670,2025-11-29,B-04,true
C-106671,9770006671,2020-08-12,B-09,false
C-106672,9770006672,2025-11-12,B-04,false
C-106673,9770006673,2020-09-03,B-17,true
C-106674,9770006674,2021-02-27,B-02,true
C-106675,9770006675,2021-11-08,B-17,true
C-106676,9770006676,2022-09-23,B-04,false
C-106677,9770006677,2024-09-19,B-08,true
C-106678,9770006678,2022-03-10,B-01,false
C-106679,9770006679,2020-10-16,B-04,false
C-106680,9770006680,2024-08-17,B-17,false
C-106681,9770006681,2024-06-09,B-08,false
C-106682,9770006682,2024-05-31,B-02,false
C-106683,9770006683,2022-12-01,B-17,false
C-106684,9770006684,2020-05-23,B-17,true
C-106685,9770006685,2019-11-24,B-17,true
C-106686,9770006686,2024-10-11,B-01,false
C-106687,9770006687,2025-11-17,B-01,true
C-106688,9770006688,2022-08-21,B-04,false
C-106689,9770006689,2025-06-21,B-09,true
C-106690,9770006690,2022-01-21,B-04,true
C-106691,9770006691,2023-05-25,B-01,false
C-106692,9770006692,2023-02-19,B-01,true
C-106693,9770006693,2024-12-27,B-04,true
C-106694,9770006694,2024-04-30,B-17,false
C-106695,9770006695,2024-05-05,B-04,true
C-106696,9770006696,2025-11-27,B-01,true
C-106697,9770006697,2024-08-02,B-04,true
C-106698,9770006698,2020-04-04,B-17,false
C-106699,9770006699,2020-08-25,B-04,false
C-106700,9770006700,2021-01-13,B-08,false
C-106701,9770006701,2023-05-10,B-08,false
C-106702,9770006702,2024-08-01,B-02,true
C-106703,9770006703,2025-10-29,B-01,false
C-106704,9770006704,2023-09-17,B-01,false
C-106705,9770006705,2022-04-20,B-08,true
C-106706,9770006706,2021-05-28,B-01,false
C-106707,9770006707,2021-10-16,B-08,false
C-106708,9770006708,2023-06-24,B-17,false
C-106709,9770006709,2021-10-21,B-17,false
C-106710,9770006710,2020-03-03,B-08,true
C-106711,9770006711,2019-09-20,B-17,true
C-106712,9770006712,2024-07-25,B-08,true
C-106713,9770006713,2022-08-19,B-17,false
C-106714,9770006714,2020-09-06,B-01,false
C-106715,9770006715,2021-06-26,B-17,true
C-106716,9770006716,2019-11-09,B-08,false
C-106717,9770006717,2021-07-29,B-04,false
C-106718,9770006718,2023-03-08,B-17,false
C-106719,9770006719,2023-07-02,B-02,false
C-106720,9770006720,2021-09-19,B-01,false
C-106721,9770006721,2022-12-22,B-09,false
C-106722,9770006722,2022-11-05,B-04,false
C-106723,9770006723,2022-12-02,B-08,false
C-106724,9770006724,2025-09-03,B-17,false
C-106725,9770006725,2021-08-24,B-09,false
C-106726,9770006726,2019-06-25,B-08,false
C-106727,9770006727,2021-03-27,B-09,true
C-106728,9770006728,2019-07-27,B-01,false
C-106729,9770006729,2020-11-26,B-02,true
C-106730,9770006730,2020-08-17,B-17,false
C-106731,9770006731,2026-02-23,B-17,false
C-106732,9770006732,2022-03-16,B-02,false
C-106733,9770006733,2024-03-06,B-01,true
C-106734,9770006734,2024-06-09,B-09,true
C-106735,9770006735,2024-01-12,B-17,true
C-106736,9770006736,2024-04-02,B-02,false
C-106737,9770006737,2023-05-25,B-01,false
C-106738,9770006738,2019-08-31,B-04,true
C-106739,9770006739,2024-01-09,B-02,false
C-106740,9770006740,2020-02-07,B-17,false
C-106741,9770006741,2021-10-28,B-08,false
C-106742,9770006742,2020-01-10,B-04,true
C-106743,9770006743,2026-01-27,B-02,true
C-106744,9770006744,2025-03-19,B-02,false
C-106745,9770006745,2021-07-31,B-01,false
C-106746,9770006746,2019-08-11,B-04,false
C-106747,9770006747,2020-08-11,B-17,false
C-106748,9770006748,2021-12-17,B-17,true
C-106749,9770006749,2021-10-05,B-02,false
C-106750,9770006750,2023-09-19,B-17,true
C-106751,9770006751,2022-09-17,B-09,false
C-106752,9770006752,2021-09-13,B-02,true
C-106753,9770006753,2019-09-30,B-09,false
C-106754,9770006754,2019-08-22,B-04,false
C-106755,9770006755,2024-12-23,B-09,false
C-106756,9770006756,2020-06-24,B-17,true
C-106757,9770006757,2019-08-12,B-09,true
C-106758,9770006758,2026-03-26,B-08,false
C-106759,9770006759,2025-04-03,B-01,false
C-106760,9770006760,2025-08-30,B-17,false
C-106761,9770006761,2021-05-27,B-04,true
C-106762,9770006762,2021-08-14,B-09,false
C-106763,9770006763,2020-06-10,B-02,true
C-106764,9770006764,2023-03-04,B-09,true
C-106765,9770006765,2023-06-10,B-17,false
C-106766,9770006766,2025-06-11,B-04,true
C-106767,9770006767,2024-05-22,B-09,false
C-106768,9770006768,2024-07-13,B-17,true
C-106769,9770006769,2022-07-29,B-04,true
C-106770,9770006770,2022-01-09,B-04,true
C-106771,9770006771,2023-02-17,B-01,false
C-106772,9770006772,2020-07-16,B-09,true
C-106773,9770006773,2025-10-15,B-01,false
C-106774,9770006774,2025-11-25,B-09,true
C-106775,9770006775,2025-01-20,B-04,true
C-106776,9770006776,2020-08-26,B-09,false
C-106777,9770006777,2019-10-13,B-08,true
C-106778,9770006778,2025-07-11,B-09,false
C-106779,9770006779,2024-10-17,B-08,true
C-106780,9770006780,2025-10-25,B-02,true
C-106781,9770006781,2021-09-23,B-17,false
C-106782,9770006782,2022-09-04,B-09,true
C-106783,9770006783,2023-08-24,B-01,false
C-106784,9770006784,2025-04-29,B-17,true
C-106785,9770006785,2024-11-24,B-08,true
C-106786,9770006786,2024-04-28,B-01,true
C-106787,9770006787,2019-08-14,B-09,false
C-106788,9770006788,2020-08-13,B-09,false
C-106789,9770006789,2022-07-20,B-02,true
C-106790,9770006790,2019-12-30,B-04,false
C-106791,9770006791,2021-10-31,B-04,true
C-106792,9770006792,2020-04-10,B-01,false
C-106793,9770006793,2024-10-12,B-01,false
C-106794,9770006794,2021-08-17,B-01,false
C-106795,9770006795,2019-06-06,B-09,false
C-106796,9770006796,2021-08-07,B-08,false
C-106797,9770006797,2023-03-01,B-09,false
C-106798,9770006798,2021-07-19,B-02,false
C-106799,9770006799,2024-01-31,B-01,true
C-106800,9770006800,2026-03-15,B-17,false
C-106801,9770006801,2023-01-13,B-09,true
C-106802,9770006802,2019-12-17,B-04,false
C-106803,9770006803,2019-07-29,B-08,true
C-106804,9770006804,2021-04-08,B-04,false
C-106805,9770006805,2020-05-03,B-02,true
C-106806,9770006806,2021-11-28,B-09,false
C-106807,9770006807,2022-08-07,B-17,true
C-106808,9770006808,2021-12-11,B-08,true
C-106809,9770006809,2024-01-23,B-01,false
C-106810,9770006810,2025-08-31,B-04,false
C-106811,9770006811,2022-04-29,B-04,true
C-106812,9770006812,2024-03-30,B-17,false
C-106813,9770006813,2023-02-12,B-04,true
C-106814,9770006814,2019-07-19,B-17,false
C-106815,9770006815,2021-12-09,B-17,true
C-106816,9770006816,2023-01-11,B-17,false
C-106817,9770006817,2021-04-28,B-02,true
C-106818,9770006818,2025-09-12,B-17,false
C-106819,9770006819,2025-01-04,B-17,false
C-106820,9770006820,2021-02-28,B-09,false
C-106821,9770006821,2023-10-08,B-02,false
C-106822,9770006822,2024-06-02,B-02,false
C-106823,9770006823,2020-05-05,B-08,false
C-106824,9770006824,2023-06-11,B-02,false
C-106825,9770006825,2021-09-26,B-08,false
C-106826,9770006826,2020-08-23,B-02,false
C-106827,9770006827,2019-09-29,B-17,false
C-106828,9770006828,2023-02-06,B-08,true
C-106829,9770006829,2024-03-06,B-08,false
C-106830,9770006830,2023-09-13,B-08,false
C-106831,9770006831,2020-02-27,B-17,false
C-106832,9770006832,2022-06-09,B-01,false
C-106833,9770006833,2025-08-23,B-09,true
C-106834,9770006834,2023-11-15,B-09,true
C-106835,9770006835,2022-04-16,B-09,true
C-106836,9770006836,2025-01-09,B-02,false
C-106837,9770006837,2020-02-09,B-08,true
C-106838,9770006838,2019-10-03,B-04,true
C-106839,9770006839,2023-03-14,B-09,false
C-106840,9770006840,2023-08-01,B-02,false
C-106841,9770006841,2025-04-29,B-02,true
C-106842,9770006842,2020-09-24,B-01,true
C-106843,9770006843,2021-06-06,B-04,false
C-106844,9770006844,2025-10-14,B-08,true
C-106845,9770006845,2019-07-30,B-01,true
C-106846,9770006846,2020-07-24,B-04,false
C-106847,9770006847,2024-10-31,B-17,false
C-106848,9770006848,2025-07-27,B-17,true
C-106849,9770006849,2023-08-28,B-04,true
C-106850,9770006850,2024-04-20,B-17,false
C-106851,9770006851,2025-03-08,B-09,false
C-106852,9770006852,2024-08-06,B-09,true
C-106853,9770006853,2021-05-12,B-01,true
C-106854,9770006854,2023-04-02,B-01,true
C-106855,9770006855,2019-12-12,B-02,false
C-106856,9770006856,2022-09-28,B-08,true
C-106857,9770006857,2019-11-08,B-17,false
C-106858,9770006858,2025-08-17,B-04,true
C-106859,9770006859,2020-05-03,B-08,false
C-106860,9770006860,2022-04-21,B-04,false
C-106861,9770006861,2019-07-27,B-09,false
C-106862,9770006862,2026-02-18,B-09,false
C-106863,9770006863,2024-08-14,B-04,true
C-106864,9770006864,2025-02-03,B-02,false
C-106865,9770006865,2022-08-11,B-09,false
C-106866,9770006866,2023-07-10,B-08,false
C-106867,9770006867,2023-05-23,B-01,false
C-106868,9770006868,2020-06-21,B-09,false
C-106869,9770006869,2020-08-19,B-01,true
C-106870,9770006870,2023-08-22,B-04,false
C-106871,9770006871,2021-04-09,B-01,true
C-106872,9770006872,2019-10-01,B-04,false
C-106873,9770006873,2020-06-18,B-09,true
C-106874,9770006874,2019-10-09,B-09,true
C-106875,9770006875,2021-12-13,B-04,true
C-106876,9770006876,2024-04-15,B-04,false
C-106877,9770006877,2022-09-13,B-09,true
C-106878,9770006878,2022-06-21,B-02,false
C-106879,9770006879,2024-03-08,B-09,true
C-106880,9770006880,2022-01-30,B-01,false
C-106881,9770006881,2023-02-14,B-08,true
C-106882,9770006882,2022-04-07,B-17,false
C-106883,9770006883,2019-11-02,B-02,false
C-106884,9770006884,2024-05-04,B-01,false
C-106885,9770006885,2022-11-15,B-01,true
C-106886,9770006886,2022-04-28,B-01,true
C-106887,9770006887,2019-07-04,B-04,false
C-106888,9770006888,2025-12-30,B-08,true
C-106889,9770006889,2019-09-18,B-01,false
C-106890,9770006890,2025-09-01,B-01,true
C-106891,9770006891,2021-08-23,B-17,false
C-106892,9770006892,2020-09-01,B-09,true
C-106893,9770006893,2022-02-02,B-01,false
C-106894,9770006894,2023-04-24,B-08,true
C-106895,9770006895,2019-09-20,B-04,false
C-106896,9770006896,2025-02-01,B-02,false
C-106897,9770006897,2025-01-31,B-01,false
C-106898,9770006898,2023-01-11,B-01,false
C-106899,9770006899,2021-06-04,B-01,false
C-106900,9770006900,2026-02-27,B-08,false
C-106901,9770006901,2021-08-01,B-09,false
C-106902,9770006902,2022-08-25,B-02,false
C-106903,9770006903,2022-04-03,B-09,false
C-106904,9770006904,2019-06-10,B-17,false
C-106905,9770006905,2021-11-14,B-01,true
C-106906,9770006906,2023-04-25,B-08,true
C-106907,9770006907,2020-06-13,B-04,false
C-106908,9770006908,2022-04-14,B-01,false
C-106909,9770006909,2020-06-19,B-08,true
C-106910,9770006910,2024-12-13,B-01,false
C-106911,9770006911,2020-12-24,B-09,false
C-106912,9770006912,2019-07-21,B-04,false
C-106913,9770006913,2020-07-04,B-08,false
C-106914,9770006914,2021-01-22,B-04,false
C-106915,9770006915,2026-01-29,B-08,false
C-106916,9770006916,2020-10-04,B-08,true
C-106917,9770006917,2021-02-10,B-09,false
C-106918,9770006918,2022-07-06,B-09,false
C-106919,9770006919,2021-05-30,B-04,false
C-106920,9770006920,2025-05-01,B-09,true
C-106921,9770006921,2024-10-24,B-17,true
C-106922,9770006922,2026-02-17,B-01,true
C-106923,9770006923,2023-10-18,B-02,true
C-106924,9770006924,2025-08-18,B-08,true
C-106925,9770006925,2020-03-26,B-17,true
C-106926,9770006926,2021-05-30,B-08,false
C-106927,9770006927,2021-04-09,B-17,false
C-106928,9770006928,2019-08-09,B-09,true
C-106929,9770006929,2021-04-17,B-08,true
C-106930,9770006930,2024-11-28,B-17,false
C-106931,9770006931,2022-01-31,B-17,true
C-106932,9770006932,2023-12-15,B-09,false
C-106933,9770006933,2022-05-28,B-02,false
C-106934,9770006934,2024-05-20,B-17,false
C-106935,9770006935,2020-06-13,B-09,true
C-106936,9770006936,2023-10-13,B-17,false
C-106937,9770006937,2021-02-05,B-08,false
C-106938,9770006938,2025-08-29,B-08,false
C-106939,9770006939,2020-01-21,B-08,true
C-106940,9770006940,2022-12-01,B-17,false
C-106941,9770006941,2021-03-04,B-02,true
C-106942,9770006942,2022-04-17,B-09,true
C-106943,9770006943,2020-01-05,B-01,false
C-106944,9770006944,2022-10-17,B-01,true
C-106945,9770006945,2020-01-29,B-02,false
C-106946,9770006946,2025-11-12,B-09,true
C-106947,9770006947,2022-07-04,B-08,true
C-106948,9770006948,2024-01-09,B-17,true
C-106949,9770006949,2025-09-16,B-08,false
C-106950,9770006950,2020-05-28,B-17,true
C-106951,9770006951,2021-11-03,B-17,true
C-106952,9770006952,2020-01-06,B-01,false
C-106953,9770006953,2019-10-13,B-08,true
C-106954,9770006954,2025-11-14,B-02,false
C-106955,9770006955,2025-12-28,B-02,false
C-106956,9770006956,2020-08-09,B-17,true
C-106957,9770006957,2020-04-18,B-02,false
C-106958,9770006958,2022-12-05,B-01,false
C-106959,9770006959,2020-03-06,B-01,false
C-106960,9770006960,2019-08-23,B-08,false
C-106961,9770006961,2023-10-28,B-17,false
C-106962,9770006962,2020-02-09,B-08,false
C-106963,9770006963,2023-11-10,B-04,false
C-106964,9770006964,2020-05-16,B-09,false
C-106965,9770006965,2022-03-07,B-08,true
C-106966,9770006966,2022-12-20,B-01,true
C-106967,9770006967,2024-01-29,B-04,true
C-106968,9770006968,2021-06-07,B-08,false
C-106969,9770006969,2025-08-07,B-01,true
C-106970,9770006970,2022-12-14,B-09,false
C-106971,9770006971,2025-06-27,B-01,true
C-106972,9770006972,2023-09-06,B-04,false
C-106973,9770006973,2022-08-18,B-01,false
C-106974,9770006974,2021-06-03,B-08,true
C-106975,9770006975,2024-05-02,B-02,true
C-106976,9770006976,2020-09-28,B-01,true
C-106977,9770006977,2022-08-15,B-17,true
C-106978,9770006978,2024-03-23,B-01,true
C-106979,9770006979,2023-07-02,B-02,false
C-106980,9770006980,2021-07-26,B-04,false
C-106981,9770006981,2021-01-12,B-08,false
C-106982,9770006982,2025-11-13,B-17,false
C-106983,9770006983,2023-04-11,B-01,true
C-106984,9770006984,2025-11-21,B-17,false
C-106985,9770006985,2023-05-04,B-02,false
C-106986,9770006986,2020-09-06,B-08,false
C-106987,9770006987,2025-10-27,B-09,false
C-106988,9770006988,2025-12-15,B-08,true
C-106989,9770006989,2025-03-14,B-04,false
C-106990,9770006990,2023-09-06,B-02,true
C-106991,9770006991,2025-09-25,B-17,true
C-106992,9770006992,2021-07-07,B-01,true
C-106993,9770006993,2024-04-18,B-02,true
C-106994,9770006994,2022-02-21,B-02,true
C-106995,9770006995,2025-10-09,B-17,false
C-106996,9770006996,2023-06-07,B-02,true
C-106997,9770006997,2022-04-15,B-17,true
C-106998,9770006998,2023-11-03,B-09,false
C-106999,9770006999,2025-07-16,B-08,false
C-107000,9770007000,2021-08-27,B-02,true
C-107001,9770007001,2025-11-08,B-02,true
C-107002,9770007002,2026-03-11,B-08,true
C-107003,9770007003,2020-04-30,B-09,false
C-107004,9770007004,2019-06-17,B-09,false
C-107005,9770007005,2025-03-20,B-08,false
C-107006,9770007006,2024-02-23,B-04,false
C-107007,9770007007,2020-08-28,B-17,false
C-107008,9770007008,2024-06-19,B-02,false
C-107009,9770007009,2024-02-24,B-02,false
C-107010,9770007010,2022-01-29,B-04,true
C-107011,9770007011,2021-06-20,B-17,false
C-107012,9770007012,2025-08-29,B-01,false
C-107013,9770007013,2025-01-21,B-08,true
C-107014,9770007014,2021-03-13,B-09,false
C-107015,9770007015,2025-03-26,B-04,false
C-107016,9770007016,2020-02-20,B-17,false
C-107017,9770007017,2020-07-06,B-04,false
C-107018,9770007018,2023-04-17,B-17,false
C-107019,9770007019,2022-03-12,B-04,false
C-107020,9770007020,2022-10-31,B-17,false
C-107021,9770007021,2023-06-03,B-17,false
C-107022,9770007022,2020-02-29,B-08,false
C-107023,9770007023,2024-07-13,B-08,true
C-107024,9770007024,2022-10-14,B-01,true
C-107025,9770007025,2021-12-25,B-04,true
C-107026,9770007026,2022-10-09,B-09,false
C-107027,9770007027,2020-10-22,B-04,false
C-107028,9770007028,2024-04-01,B-01,true
C-107029,9770007029,2025-04-14,B-01,true
C-107030,9770007030,2020-12-27,B-02,false
C-107031,9770007031,2025-07-23,B-01,true
C-107032,9770007032,2025-09-16,B-17,true
C-107033,9770007033,2021-12-03,B-04,false
C-107034,9770007034,2024-08-15,B-08,false
C-107035,9770007035,2020-03-09,B-02,true
C-107036,9770007036,2021-06-01,B-02,true
C-107037,9770007037,2020-02-16,B-08,false
C-107038,9770007038,2020-06-21,B-04,true
C-107039,9770007039,2019-10-15,B-02,false
C-107040,9770007040,2019-05-30,B-02,false
C-107041,9770007041,2022-05-23,B-09,false
C-107042,9770007042,2019-07-31,B-02,false
C-107043,9770007043,2023-05-20,B-01,false
C-107044,9770007044,2020-10-27,B-04,true
C-107045,9770007045,2020-07-06,B-04,false
C-107046,9770007046,2020-03-18,B-17,false
C-107047,9770007047,2022-01-31,B-02,true
C-107048,9770007048,2020-12-31,B-01,false
C-107049,9770007049,2025-02-15,B-09,false
C-107050,9770007050,2023-08-20,B-09,false
C-107051,9770007051,2026-03-24,B-04,true
C-107052,9770007052,2025-09-24,B-17,false
C-107053,9770007053,2023-02-21,B-04,true
C-107054,9770007054,2021-09-25,B-17,true
C-107055,9770007055,2023-07-14,B-02,true
C-107056,9770007056,2025-02-25,B-08,true
C-107057,9770007057,2024-02-18,B-08,false
C-107058,9770007058,2024-06-12,B-17,false
C-107059,9770007059,2024-10-13,B-17,false
C-107060,9770007060,2025-07-26,B-17,true
C-107061,9770007061,2025-02-21,B-17,true
C-107062,9770007062,2023-09-03,B-04,false
C-107063,9770007063,2020-03-30,B-17,false
C-107064,9770007064,2023-12-12,B-02,true
C-107065,9770007065,2019-11-17,B-08,true
C-107066,9770007066,2021-03-31,B-04,true
C-107067,9770007067,2023-09-27,B-02,true
C-107068,9770007068,2021-05-20,B-09,true
C-107069,9770007069,2023-06-07,B-17,true
C-107070,9770007070,2020-03-02,B-04,false
C-107071,9770007071,2022-01-27,B-04,true
C-107072,9770007072,2026-03-19,B-04,true
C-107073,9770007073,2023-03-18,B-17,true
C-107074,9770007074,2024-09-18,B-02,true
C-107075,9770007075,2020-08-22,B-17,true
C-107076,9770007076,2021-01-30,B-04,true
C-107077,9770007077,2019-07-30,B-04,true
C-107078,9770007078,2026-03-20,B-04,true
C-107079,9770007079,2026-02-04,B-02,false
C-107080,9770007080,2019-07-18,B-02,false
C-107081,9770007081,2020-04-09,B-08,false
C-107082,9770007082,2019-08-18,B-17,false
C-107083,9770007083,2022-02-22,B-08,false
C-107084,9770007084,2019-10-26,B-04,false
C-107085,9770007085,2025-07-07,B-09,true
C-107086,9770007086,2025-09-13,B-08,false
C-107087,9770007087,2020-10-09,B-08,false
C-107088,9770007088,2024-02-05,B-09,true
C-107089,9770007089,2024-07-18,B-01,true
C-107090,9770007090,2021-07-12,B-04,false
C-107091,9770007091,2020-10-17,B-01,false
C-107092,9770007092,2024-03-04,B-09,true
C-107093,9770007093,2020-12-27,B-09,false
C-107094,9770007094,2023-01-20,B-01,true
C-107095,9770007095,2025-06-19,B-17,false
C-107096,9770007096,2025-04-22,B-09,false
C-107097,9770007097,2022-01-25,B-04,false
C-107098,9770007098,2025-12-26,B-01,false
C-107099,9770007099,2025-02-23,B-04,true
C-107100,9770007100,2023-11-30,B-02,true
C-107101,9770007101,2020-07-19,B-08,false
C-107102,9770007102,2020-10-15,B-04,true
C-107103,9770007103,2023-06-24,B-17,false
C-107104,9770007104,2025-05-30,B-09,true
C-107105,9770007105,2025-06-19,B-08,true
C-107106,9770007106,2019-11-24,B-04,true
C-107107,9770007107,2021-12-02,B-08,true
C-107108,9770007108,2025-01-14,B-04,true
C-107109,9770007109,2019-09-17,B-01,true
C-107110,9770007110,2019-12-31,B-08,true
C-107111,9770007111,2025-07-12,B-04,true
C-107112,9770007112,2024-08-02,B-04,false
C-107113,9770007113,2019-10-17,B-01,true
C-107114,9770007114,2020-10-21,B-01,true
C-107115,9770007115,2026-01-11,B-08,false
C-107116,9770007116,2024-02-04,B-04,false
C-107117,9770007117,2025-06-03,B-04,false
C-107118,9770007118,2022-11-27,B-08,false
C-107119,9770007119,2023-01-11,B-01,false
C-107120,9770007120,2022-07-25,B-09,true
C-107121,9770007121,2023-09-19,B-04,true
C-107122,9770007122,2022-02-01,B-08,true
C-107123,9770007123,2025-07-02,B-17,true
C-107124,9770007124,2021-04-17,B-02,true
C-107125,9770007125,2025-02-27,B-17,false
C-107126,9770007126,2023-01-13,B-02,false
C-107127,9770007127,2023-01-26,B-02,false
C-107128,9770007128,2022-07-06,B-04,false
C-107129,9770007129,2023-03-03,B-01,true
C-107130,9770007130,2023-08-22,B-17,false
C-107131,9770007131,2024-06-06,B-08,true
C-107132,9770007132,2025-04-24,B-08,false
C-107133,9770007133,2023-10-03,B-01,true
C-107134,9770007134,2020-06-15,B-17,true
C-107135,9770007135,2019-10-22,B-08,true
C-107136,9770007136,2023-06-22,B-02,true
C-107137,9770007137,2022-01-03,B-02,false
C-107138,9770007138,2023-07-31,B-17,true
C-107139,9770007139,2019-10-24,B-01,false
C-107140,9770007140,2024-10-21,B-01,false
C-107141,9770007141,2019-06-14,B-04,true
C-107142,9770007142,2021-01-26,B-04,false
C-107143,9770007143,2026-03-09,B-02,false
C-107144,9770007144,2020-05-11,B-04,false
C-107145,9770007145,2024-10-17,B-04,false
C-107146,9770007146,2019-06-15,B-17,false
C-107147,9770007147,2023-08-19,B-09,true
C-107148,9770007148,2020-02-10,B-04,true
C-107149,9770007149,2021-02-12,B-02,true
C-107150,9770007150,2023-06-23,B-17,true
C-107151,9770007151,2023-11-02,B-04,false
C-107152,9770007152,2024-03-21,B-17,false
C-107153,9770007153,2019-06-09,B-09,false
C-107154,9770007154,2019-08-15,B-04,true
C-107155,9770007155,2021-06-09,B-08,false
C-107156,9770007156,2025-11-18,B-08,false
C-107157,9770007157,2022-11-02,B-04,true
C-107158,9770007158,2022-11-25,B-17,true
C-107159,9770007159,2020-12-27,B-04,false
C-107160,9770007160,2023-01-02,B-09,false
C-107161,9770007161,2022-07-25,B-01,true
C-107162,9770007162,2021-08-23,B-08,false
C-107163,9770007163,2025-06-11,B-09,false
C-107164,9770007164,2019-07-10,B-09,true
C-107165,9770007165,2020-03-21,B-09,true
C-107166,9770007166,2021-04-23,B-17,false
C-107167,9770007167,2022-01-02,B-09,true
C-107168,9770007168,2019-12-30,B-08,true
C-107169,9770007169,2023-07-24,B-17,true
C-107170,9770007170,2023-02-10,B-08,false
C-107171,9770007171,2019-12-31,B-02,false
C-107172,9770007172,2022-04-03,B-04,false
C-107173,9770007173,2026-01-14,B-09,true
C-107174,9770007174,2023-07-01,B-01,false
C-107175,9770007175,2022-08-06,B-04,true
C-107176,9770007176,2022-02-27,B-09,false
C-107177,9770007177,2022-11-10,B-17,false
C-107178,9770007178,2019-11-16,B-09,false
C-107179,9770007179,2024-09-09,B-17,false
C-107180,9770007180,2024-02-06,B-09,false
C-107181,9770007181,2020-10-19,B-09,true
C-107182,9770007182,2024-04-27,B-17,true
C-107183,9770007183,2022-07-23,B-17,false
C-107184,9770007184,2019-09-20,B-01,true
C-107185,9770007185,2020-03-14,B-01,true
C-107186,9770007186,2022-12-21,B-01,true
C-107187,9770007187,2022-03-14,B-04,false
C-107188,9770007188,2021-01-22,B-09,false
C-107189,9770007189,2025-05-30,B-17,true
C-107190,9770007190,2020-09-15,B-02,false
C-107191,9770007191,2022-02-19,B-09,true
C-107192,9770007192,2023-02-18,B-04,false
C-107193,9770007193,2020-03-22,B-08,false
C-107194,9770007194,2023-08-30,B-02,false
C-107195,9770007195,2020-08-05,B-08,false
C-107196,9770007196,2025-12-25,B-02,true
C-107197,9770007197,2020-12-15,B-17,false
C-107198,9770007198,2020-12-13,B-09,true
C-107199,9770007199,2022-05-19,B-01,false
C-107200,9770007200,2025-01-24,B-17,false
C-107201,9770007201,2023-06-17,B-09,false
C-107202,9770007202,2021-12-07,B-17,false
C-107203,9770007203,2020-07-29,B-02,false
C-107204,9770007204,2022-05-26,B-09,true
C-107205,9770007205,2022-09-23,B-02,false
C-107206,9770007206,2024-02-16,B-02,false
C-107207,9770007207,2026-02-22,B-04,true
C-107208,9770007208,2019-09-16,B-08,true
C-107209,9770007209,2019-11-07,B-02,true
C-107210,9770007210,2024-07-01,B-04,false
C-107211,9770007211,2020-11-29,B-17,false
C-107212,9770007212,2020-06-19,B-02,true
C-107213,9770007213,2020-09-28,B-17,false
C-107214,9770007214,2021-12-20,B-04,false
C-107215,9770007215,2023-12-25,B-09,true
C-107216,9770007216,2019-11-20,B-17,true
C-107217,9770007217,2020-07-10,B-08,false
C-107218,9770007218,2021-11-01,B-08,false
C-107219,9770007219,2022-10-26,B-02,false
C-107220,9770007220,2025-01-15,B-02,false
C-107221,9770007221,2024-03-02,B-08,false
C-107222,9770007222,2022-11-07,B-09,true
C-107223,9770007223,2024-09-22,B-17,true
C-107224,9770007224,2023-08-07,B-09,false
C-107225,9770007225,2022-02-01,B-17,false
C-107226,9770007226,2019-07-29,B-17,false
C-107227,9770007227,2020-12-29,B-09,false
C-107228,9770007228,2019-11-07,B-04,false
C-107229,9770007229,2022-04-09,B-09,false
C-107230,9770007230,2020-04-11,B-04,true
C-107231,9770007231,2022-10-14,B-02,false
C-107232,9770007232,2020-01-30,B-02,false
C-107233,9770007233,2024-10-05,B-01,false
C-107234,9770007234,2025-07-21,B-17,true
C-107235,9770007235,2023-07-14,B-01,true
C-107236,9770007236,2024-05-13,B-02,true
C-107237,9770007237,2024-06-29,B-08,false
C-107238,9770007238,2025-01-14,B-02,false
C-107239,9770007239,2019-09-15,B-04,true
C-107240,9770007240,2025-12-02,B-17,true
C-107241,9770007241,2024-04-16,B-04,false
C-107242,9770007242,2022-10-12,B-09,false
C-107243,9770007243,2020-09-30,B-01,false
C-107244,9770007244,2025-03-17,B-01,true
C-107245,9770007245,2022-08-02,B-04,false
C-107246,9770007246,2023-05-01,B-09,false
C-107247,9770007247,2022-03-26,B-02,false
C-107248,9770007248,2022-08-24,B-17,false
